fingerprint,brand,product_name,positive_rewrites,negative_rewrites,positive_body_rewrites,negative_body_rewrites,model,prompt_version
75859a55363c169b896b2f1a3e60811e63b3edc618c77089350e715a29e3a7d9,全家,ace斑斑水果條黑醋栗奇亞籽,"[{""source_index"":1,""text"":""小孩很喜歡這款""},{""source_index"":2,""text"":""嚼起來有甜味""},{""source_index"":4,""text"":""大人也愛，開封很快吃完""}]",[],[],"[{""source_index"":0,""text"":""不好吃又浪費錢""},{""source_index"":2,""text"":""吃幾天仍吃不完，份量不多""}]",gpt-5.6-luna,comment-picks-v2-rewrite
75a1ec35de93039fa7b7803a75df3d4d61385aae264e1599e7ff132565756905,全家,伯爵可可奶蓋雪糕,"[{""source_index"":5,""text"":""奶蓋很好吃""},{""source_index"":18,""text"":""整體不錯吃，可以回購""}]","[{""source_index"":0,""text"":""奶蓋味吃起來會膩""},{""source_index"":1,""text"":""冰凍布朗尼太硬""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
75a5ced3f749ce55f71c43e76ebff14d256b3374262c0e26e9847d5bb18d0f75,全家,紅運烏魚子紹興飯糰,"[{""source_index"":11,""text"":""味道不錯，菜脯吃起來脆""}]","[{""source_index"":5,""text"":""烏魚子少，像用菜脯偷料""},{""source_index"":6,""text"":""餡料太少，52元偏貴""},{""source_index"":20,""text"":""烏魚子味只在最後一口""}]",[],[],gpt-5.6-luna,comment-picks-v2-rewrite
75afaa051247b223694c789f37be7a8d965eae0b4368cbda051ca05e76756c38,全家,香草可樂味雲餡泡芙,"[{""source_index"":1,""text"":""可樂口味意外不錯""}]",[],[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
760a285f542f5924d2138356400eb07145746ad940531c9ff0da85a1abe6cceb,7-11,焗烤明太子筆尖麵,"[{""source_index"":0,""text"":""明太子風味不錯，特價會吃""}]",[],[],[],gpt-5.6-luna,comment-picks-v2-rewrite
7626a49fa76d5d02acf42a423d73112dba40750b6c5a3bb6ec9c3b0cf8d678c0,全家,水水灶咖經典滷肉飯,"[{""source_index"":2,""text"":""配菜很下飯""}]","[{""source_index"":1,""text"":""肥肉偏肥""}]",[],[],gpt-5.6-luna,comment-picks-v2-rewrite
762c454cabb7edabbab71f515b213c1bbb1ed4251cb756e5d738ea7f95f30f81,全家,飯糰,[],"[{""source_index"":8,""text"":""看起來沒料，幾乎都是美乃滋""},{""source_index"":17,""text"":""比一般三角飯糰還小""},{""source_index"":21,""text"":""兩顆55元沒比較好""}]","[{""source_index"":5,""text"":""培根蛋沙拉與鮪魚雙口味""},{""source_index"":8,""text"":""吃兩顆真的很飽""}]",[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
762c5e13a89f8a367c061c10f7d77801157bab0f40938f52cc993179aeb4ddcc,7-11,韓式炸醬麵,[],[],"[{""source_index"":4,""text"":""含馬鈴薯，醬汁味道還可以""},{""source_index"":6,""text"":""整體表現不錯""}]","[{""source_index"":5,""text"":""口感偏油""}]",gpt-5.6-luna,comment-picks-v3-aspect-coverage
765caee113844cb1bb974ae3f112f6686b67211a033fcd8cffd78dac74472ed7,萊爾富,法式烤雞乳酪白醬義大利麵,"[{""source_index"":0,""text"":""雞腿肉份量多""},{""source_index"":4,""text"":""覺得好吃，週末會買兩份""}]","[{""source_index"":2,""text"":""吃到後面會膩""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
76607045290ff5f6201e1e6e9e7a751526ccda5e6b34228584b7f3fa4cf31a4a,全家,椪糖紅茶捲蛋糕,"[{""source_index"": 3, ""text"": ""好吃，但叉子壓在蛋糕下不方便""}, {""source_index"": 7, ""text"": ""椪糖味道很香""}]","[{""source_index"": 11, ""text"": ""茶味很怪，沒有椪糖香""}, {""source_index"": 16, ""text"": ""蛋糕偏乾，很失望""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
7673cff972f32f4a401e16ee9e2e49f0602330099267f6a3729bec37cc68ba79,萊爾富,樂法古早味奶茶,[],"[{""source_index"": 22, ""text"": ""甜度偏高""}]","[{""source_index"": 4, ""text"": ""乳含量高""}]",[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
76d33c5bf017e6ba4b321355bc1e2faa739355164a1cd3a068e017a22a4c9d20,全家,杏仁果海鹽焦糖夾心,"[{""source_index"":0,""text"":""夾心加熱後香味更明顯""},{""source_index"":3,""text"":""不會太甜，之後還會回購""},{""source_index"":31,""text"":""吃起來有點像花生""}]","[{""source_index"":5,""text"":""內餡太少、沒有焦糖味，價格又貴""},{""source_index"":22,""text"":""不甜，但不喜歡內餡口感""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
76e4113811a1763128ab556c277808da5657e885734aa1e95527930f73718ddf,萊爾富,DeepWater西梅果汁飲,"[{""source_index"":39,""text"":""濃甜帶酸，直接喝也可接受""}]","[{""source_index"":13,""text"":""149元價格太高""},{""source_index"":27,""text"":""每罐含糖42克""},{""source_index"":35,""text"":""有人喝後整晚跑廁所""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
770be744142aee8d2daf193fd7ada4a705fab290e48b91128229d97317c6402d,全家,抹茶蒙布朗布丁,"[{""source_index"":11,""text"":""中間布丁最好吃""}]","[{""source_index"":2,""text"":""茶味淡，奶油紅豆味重""},{""source_index"":4,""text"":""太甜，這款不好吃""}]",[],[],gpt-5.6-luna,comment-picks-v2-rewrite
7718852fe39cfc79de94725bae9e29b3e681d4cdbb064ea07775c400034d224d,7-11,蘑菇雙醬豬排鐵板麵,"[{""source_index"":7,""text"":""打折後好吃，還會常買""}]","[{""source_index"":24,""text"":""醬味不足，幾乎只有鹹味""},{""source_index"":20,""text"":""豬排微波後偏柴""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
772fef8023580cdd46397890c0ba32991a9df74944f75314f21cf25140524cee,7-11,極響椒鹽大雞排,"[{""source_index"":6,""text"":""65折後有肉有飯，尚可""},{""source_index"":21,""text"":""半夜想吃雞排時可解饞""}]","[{""source_index"":9,""text"":""雞排肉質很糟糕""},{""source_index"":22,""text"":""看起來像在啃骨頭，肉很少""},{""source_index"":23,""text"":""119元太貴""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
773aaf2ebb52d61cb3b123d3cb276b20b4f8b6872306cbb11746935e56ed875e,全家,熟成紅鮭,[],[],[],"[{""source_index"":6,""text"":""熟成紅鮭的表現中規中矩""}]",gpt-5.6-luna,comment-picks-v3-aspect-coverage
774c2e88d6dc20b0cfc70fe7ffd8fdefe1d9916716ffa27b69e8e866ff939c0c,7-11,香鑽水果茶,[],"[{""source_index"":1,""text"":""果肉變得很少""}]",[],[],gpt-5.6-luna,comment-picks-v2-rewrite
7753b4a81e3d1e462007c9b5e5e0ab0f70628a2cb192e549fa85504509b2ce5b,萊爾富,紅燒牛三寶麵,[],[],"[{""source_index"":2,""text"":""麵量和肉量似乎較多""},{""source_index"":5,""text"":""肉不柴""}]","[{""source_index"":3,""text"":""整體不辣，反而偏酸""}]",gpt-5.6-luna,comment-picks-v3-aspect-coverage
775b6321e67120b1abc7b8bca25c4914616b579e1065c3d79ae0a8ddb2ff964f,7-11,糯麥菇菇雞湯沙拉,"[{""source_index"":3,""text"":""菇菇雞湯好吃，適合當早餐""},{""source_index"":6,""text"":""蔬菜量明顯較多""}]","[{""source_index"":4,""text"":""吃到後來鹹到不行""},{""source_index"":9,""text"":""一碗份量很小""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
77757464147826adcc89e1d811a6039fd970a8f0605c95708c195dfae74b83c8,7-11,HomealxSN剝皮辣椒雞細扁麵,[],[],"[{""source_index"":1,""text"":""剝皮辣椒醬小辣，整體不油膩""}]","[{""source_index"":2,""text"":""麵有時偏硬，雞肉量不多""}]",gpt-5.6-luna,comment-picks-v2-rewrite
7783194be03bfb54a611fe73be7c133dddaf9bad297e5638b027c0f99da14b68,全家,日式甜醬油山葵風味霜淇淋綜合,"[{""source_index"":8,""text"":""和生魚片很搭""}]","[{""source_index"":3,""text"":""山葵和甜醬油都難吃，吃完丟掉""},{""source_index"":10,""text"":""山葵還行，但醬油太難吃""}]",[],[],gpt-5.6-luna,comment-picks-v2-rewrite
778d17cd7cf51d51a8e9cb178b1a2c6a348f4f13a89ebcdbc79406829fa2645b,7-11,加賀屋唐揚雞,"[{""source_index"":2,""text"":""有點鹹但好吃""}]","[{""source_index"":0,""text"":""鹹到爆""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
779813ee79617966ee49a21fbc15336b1a8b4de8ce1c72181de8f4d5d0be1902,7-11,草莓夾心麵包,[],[],"[{""source_index"":1,""text"":""麵包偏紮實，草莓醬甜度中等微酸""}]",[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
77d6fb3c6af165953884f021bed3f400dbdc68a4c264c9b1b04b6bada5c2b29e,全家,失控起司薯餅焗飯,"[{""source_index"":1,""text"":""薯餅焗飯起司很多""}]","[{""source_index"":2,""text"":""薯餅濕軟""},{""source_index"":4,""text"":""鈉含量1100很高""},{""source_index"":21,""text"":""吃完空虛，不值95元""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
77d94b341da56921b9be807844792a1430ec2c0afb611e035ed1e520930aaa2a,7-11,紐澳良風味鮮蔬烤雞,[],[],"[{""source_index"":2,""text"":""是不錯且熱銷的長青商品""}]",[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
77de896d362a9fa35db0fdac9fb561fb1f74edb82e54ef87ddfcbf6ed1bdd0c2,7-11,加賀屋日式照燒雞便當,"[{""source_index"":18,""text"":""主餐雞肉好吃，當午餐還不錯""}]","[{""source_index"":2,""text"":""整體偏油""},{""source_index"":3,""text"":""照燒醬太少，難配完飯""},{""source_index"":8,""text"":""吃完有點空虛""}]",[],[],gpt-5.6-luna,comment-picks-v2-rewrite
781af24bac0b48989b9d841bdb28dd5de33dec2c032361333bbd182922852121,全家,多角橡皮擦,"[{""source_index"":5,""text"":""尖角設計適合臨時擦寫""}]","[{""source_index"":2,""text"":""每個方塊用約1/3就容易斷""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
782ac8207053e7b897bff9fe6b96d35cebaadc263c9383858e7a32de1b9f93ee,7-11,晶英府城肉燥米糕飯糰,"[{""source_index"":1,""text"":""用料實在又好吃""},{""source_index"":2,""text"":""吃完很有飽足感，CP值高""},{""source_index"":9,""text"":""重口味但很香，好吃""}]","[{""source_index"":8,""text"":""調味偏重，不適合早餐""},{""source_index"":10,""text"":""飯糰偏小""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
783a6ad56a98511f6ac7aa61d0f736ff84e2009bd049c5d3376807e2dfb45ed9,7-11,統一布丁冰沙,"[{""source_index"":3,""text"":""甜甜的，喝起來很爽""},{""source_index"":9,""text"":""加牛奶後家人都喜歡""},{""source_index"":13,""text"":""兩杯一百元價格可接受""}]","[{""source_index"":2,""text"":""糖量可能很高""},{""source_index"":7,""text"":""完全不愛，寄杯也不想拿""},{""source_index"":14,""text"":""一杯只有半顆布丁""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
783aaf3782c28f213b8e29c43c88c6b1838e8e17bed065a3d45b62cbcdde78cc,全家,芋見椰椰夾心,[],"[{""source_index"":0,""text"":""普通，芋頭椰奶都沒香氣""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
783da7ca34d4af87d88b9369cc75a10035345785b82aa5b49e0e365388fcde71,全家,是芭樂系x木瓜牛奶霜淇淋,"[{""source_index"":16,""text"":""芭樂微酸能中和木瓜的甜""},{""source_index"":77,""text"":""芭樂清爽不會太甜""}]","[{""source_index"":19,""text"":""綜合時芭樂味太重，木瓜不明顯""},{""source_index"":107,""text"":""新餅乾口徑變小，冰淇淋也少""},{""source_index"":121,""text"":""冰渣很多，口感不綿""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
7851a9b493edda8879ef937c353e917bfb1bc975285f63f9393fad2412e77d5e,7-11,冰皮草仔粿芒果綠豆沙,"[{""source_index"":19,""text"":""草仔粿與芒果的組合有創意""}]","[{""source_index"":8,""text"":""太小顆且55元偏貴""},{""source_index"":18,""text"":""外皮偏黏、芒果醬太少""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
787fc7f4a73170706e656add5b8315619df366c4ba9269365deb41cd93c55e56,7-11,香蒜奶油風味富士山麵包,"[{""source_index"":5,""text"":""鹹甜調味讓人想再吃""},{""source_index"":8,""text"":""加熱後比較好吃""}]",[],[],"[{""source_index"":10,""text"":""加熱後表現也普通""}]",gpt-5.6-luna,comment-picks-v3-aspect-coverage
78848d7ec59870d1e039ca1e378dcac89b7bbb53e134c8bdf829bf3d5d4ab0c4,全家,百香QQ綠,"[{""source_index"":1,""text"":""好喝，但QQ料少""}]","[{""source_index"":2,""text"":""太甜，需加半瓶無糖綠""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
7896edeb62a81f15164430e5d8bede60feb6491b64bc664146d60a93fadc96f1,全家,開心果霜淇淋,"[{""source_index"":39,""text"":""像榛果味，整體還不錯""},{""source_index"":52,""text"":""後韻有開心果味，但不濃厚""}]","[{""source_index"":26,""text"":""只有甜味，開心果味很淡""},{""source_index"":24,""text"":""甜到不行，絕不再買""},{""source_index"":142,""text"":""顏色好看，但像甜煉乳加水""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
789942b6a467252cb56d8d8d8d839144c5c3593e85c94c7c0010b5f7bfe7921e,全家,SOMA茶歐蕾捲心酥,"[{""source_index"":2,""text"":""茶味很重，吃起來好吃""},{""source_index"":10,""text"":""當下午茶剛剛好""},{""source_index"":19,""text"":""配美式很適合當點心""}]","[{""source_index"":12,""text"":""甜度偏高""},{""source_index"":13,""text"":""吃起來有點膩""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
78c6339ea7fd7a011f1acbf1d99ac2d48b69aeacc77a5c9dc9df22597b896d90,全家,干貝海鮮羹,"[{""source_index"":2,""text"":""加米粉吃還不錯""}]","[{""source_index"":0,""text"":""這個價位偏貴""}]",[],[],gpt-5.6-luna,comment-picks-v2-rewrite
78c63ed47682477850f75644b4f90b7267e3b9b1e542334fafb5ca9e72885721,全家,椒鹽大雞排,"[{""source_index"":2,""text"":""口味好吃，也很下酒""},{""source_index"":18,""text"":""肉不乾""},{""source_index"":27,""text"":""配飯吃剛好""}]","[{""source_index"":0,""text"":""粉厚肉薄，油鹹，不回購""},{""source_index"":14,""text"":""鈉含量1245毫克""},{""source_index"":25,""text"":""微波後麵衣濕軟""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
78f57688d52d62bd05a78e467936e4dbbff47e18d7669875117353ab8e299685,全家,麻奶豬肉鍋好下飯,"[{""source_index"": 2, ""text"": ""有完整蛋餃很特別""}, {""source_index"": 12, ""text"": ""不錯吃但有點鹹""}]","[{""source_index"": 23, ""text"": ""封膜難撕""}, {""source_index"": 25, ""text"": ""吃到一半覺得膩，麻味不足""}, {""source_index"": 32, ""text"": ""料少、不夠辣且不想回購""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
790c422637684b342e7cc7b05dc1dc6e8f5ffc760079f5a071e1e9052ccf0f39,7-11,屋馬枸杞雞湯,"[{""source_index"":1,""text"":""大致有屋馬風格，但有些差距""}]","[{""source_index"":9,""text"":""口味普普，帶鐵味""},{""source_index"":13,""text"":""沒枸杞味，雞湯鮮味不足""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
792370e587f6a011764857f6979f128c408ed61d0249ab83d6dba02d7147f78c,7-11,塔香G丁燴飯,[],[],"[{""source_index"":11,""text"":""醬料像夜市牛排醬""},{""source_index"":12,""text"":""九層塔帶三杯風味""}]","[{""source_index"":15,""text"":""有人覺得口味偏鹹""},{""source_index"":18,""text"":""蔬菜量偏少""}]",gpt-5.6-luna,comment-picks-v3-aspect-coverage
792dea3ab9c52e4ac10b2b8b9c11ced2639171b68230b9fb4d82676092fc97d9,7-11,多力多滋皮蛋,"[{""source_index"":62,""text"":""有爆米花香氣，覺得好吃""},{""source_index"":76,""text"":""玉米味偏鹹，適合配電視""}]","[{""source_index"":27,""text"":""皮蛋味淡、玉米餅味重且偏鹹""},{""source_index"":49,""text"":""前幾口有皮蛋味，後面只剩玉米餅味""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
795df9c0c95d8b3cb1f7483453753e346ed48e75ca6b9040079010a459f7d8db,7-11,有機香菜,"[{""source_index"":9,""text"":""份量不錯""},{""source_index"":17,""text"":""使用方便，不怕買多浪費""},{""source_index"":36,""text"":""比全聯便宜且份量較大""}]","[{""source_index"":33,""text"":""49元但份量偏小""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
79682c0b21ced9a933b7745ecaae6df7fb77266e3c9946e71ff6048fba72ce79,全家,粗飽系鋪天蓋地蒸蛋飯,"[{""source_index"":16,""text"":""蒸蛋拌飯口感不錯""}]","[{""source_index"":39,""text"":""蛋口感與味道差，蛋偏鹹""},{""source_index"":31,""text"":""盒大但飯薄，實際吃不飽""},{""source_index"":10,""text"":""肉燥味淡，整體沒味道""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
796db2246777d9c87684b61d8088f1c2bf6f0f66d42c291d31e9162cfc009f8b,全家,多喝水STAYCOOL酷涼礦物質補給飲,"[{""source_index"":3,""text"":""糖少、喝起來清涼""},{""source_index"":1,""text"":""覺得比舒跑好喝""}]","[{""source_index"":6,""text"":""買過一瓶，喝不完""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
7979fcb70b09976a4799698633c265161d3fc2a351286ec27df2e2d2e2ebf5b3,全家,經典蜜糖Q堤,[],[],"[{""source_index"":12,""text"":""Q彈感很不錯""},{""source_index"":13,""text"":""糖殼厚度與麵包搭得好""},{""source_index"":14,""text"":""不膩，甜度不高""}]",[],gpt-5.6-luna,comment-picks-v2-rewrite
797bcc3b7c365537f4f335f06118a73a1d547c84e40cdadf7eed53a51155bf3a,7-11,草莓泡芙,"[{""source_index"":5,""text"":""草莓內餡偏甜，像草莓優格""}]",[],[],"[{""source_index"":3,""text"":""草莓果實仍然很小顆""}]",gpt-5.6-luna,comment-picks-v3-aspect-coverage
7981bd512938d9d07004082f3e5b44dc87d1f035a9305d086b83d2dd23643e94,全家,蒜香香腸長堡,"[{""source_index"":32,""text"":""香腸脆嫩多汁，酸菜存在感低""},{""source_index"":40,""text"":""好吃且會想回購，但熱量不低""}]","[{""source_index"":9,""text"":""香腸油、麵包乾，整體不搭""},{""source_index"":16,""text"":""香腸和酸菜都太鹹""},{""source_index"":25,""text"":""好吃但價格貴""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
79ac691db07d9b7c10f03d52263e30df9cc3268939b432ce9ed06d21191624de,全家,楓糖千層派,[],[],"[{""source_index"":6,""text"":""楓糖味道吃起來不錯""}]","[{""source_index"":7,""text"":""味道沒有特別驚豔""},{""source_index"":8,""text"":""要有折扣才會回購""}]",gpt-5.6-luna,comment-picks-v3-aspect-coverage
79bd45cd0cc058da64b2a7915b161ab5e32cbea1282a101a57fe5264b105696e,全家,巧克力可頌,"[{""source_index"":6,""text"":""聯名商品中可頌最好吃""}]","[{""source_index"":11,""text"":""巧克力可頌很甜又會掉屑""},{""source_index"":33,""text"":""吃到最後很乾，不會回購""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
79f050ec54b4338efdf4ba090c59d794edf2c0bc6be00a2cc1379fbcdb83d963,全家,冰心乳酪條,"[{""source_index"":42,""text"":""乳酪偏甜，搭麻糬較剛好""},{""source_index"":90,""text"":""麻糬皮讓口感更豐富""}]","[{""source_index"":46,""text"":""乳酪偏乾又甜，沒有回購慾""},{""source_index"":67,""text"":""麻糬皮會分離，吃起來不方便""},{""source_index"":52,""text"":""乳酪口感粉粉的""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
79f44f0aff55a2f62334bb180a4ad6929e490b409a83e01db2a2e814bf7be854,7-11,CITY水果冰沙多肉葡萄,"[{""source_index"":0,""text"":""葡萄口味較清爽""},{""source_index"":2,""text"":""帶皮葡萄增加口感""}]","[{""source_index"":3,""text"":""葡萄皮多、果肉少，味道像思樂冰""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
7a23da9e94319b9616e8ce91e148088650ec1b4285e1b48f05c975a8538fc522,全家,爆餡藍莓餐包,"[{""source_index"":6,""text"":""藍莓果味能中和奶油餡""},{""source_index"":12,""text"":""加熱後很好吃""}]",[],[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
