comment_id,品牌,商品,留言tag,留言內容,模型分數,模型判定,你的判定,你的分數,備註
M.1778816435.A.2FF#004,全家,"：綿蜜雪花蛋糕/35
        
(區域型商品請註明 試吃試用品請標示價格",推,姆咪蛋糕 吃了會姆咪姆咪嗎,+0.600,正向,,,
M.1778839825.A.DA2#000,7-11,：綠寶石葡萄三明治/79$,推,因為正常不會在超商買水果？,+0.600,正向,,,
M.1778839825.A.DA2#006,7-11,：綠寶石葡萄三明治/79$,推,79沒打折買不下去,+0.600,正向,,,
M.1778839825.A.DA2#012,7-11,：綠寶石葡萄三明治/79$,推,直接買一盒印度葡萄也差不多這個價錢吧,+0.600,正向,,,
M.1778839825.A.DA2#013,7-11,：綠寶石葡萄三明治/79$,推,昨天吃了一個水蜜桃的也6x元,+0.600,正向,,,
M.1778839825.A.DA2#018,7-11,：綠寶石葡萄三明治/79$,推,這價格….,+0.600,正向,,,
M.1778845680.A.C5D#000,7-11,"：
 懷舊滷雙拼便當 99元",推,全家發瘋啦 雙主菜99,+0.600,正向,,,
M.1778845680.A.C5D#004,7-11,"：
 懷舊滷雙拼便當 99元",推,那個千層麵兩塊好小,+0.600,正向,,,
M.1778845680.A.C5D#005,7-11,"：
 懷舊滷雙拼便當 99元",推,7折價格CP值很高,+0.600,正向,,,
M.1778845680.A.C5D#008,7-11,"：
 懷舊滷雙拼便當 99元",推,謝推,+0.600,正向,,,
M.1778845680.A.C5D#011,7-11,"：
 懷舊滷雙拼便當 99元",推,雞腿蠻大隻的,+0.600,正向,,,
M.1778845680.A.C5D#013,7-11,"：
 懷舊滷雙拼便當 99元",推,明顯想對標7-11的經典 奮起湖雙拼便當 一樣是雞腿肉片$99,+0.600,正向,,,
M.1778851038.A.C8A#001,全家,：消費滿199+69元,推,蠻可愛的欸這個,+0.600,正向,,,
M.1778851038.A.C8A#002,全家,：消費滿199+69元,推,不像李阿,+0.600,正向,,,
M.1778851038.A.C8A#003,全家,：消費滿199+69元,推,權喜原,+0.600,正向,,,
M.1778851038.A.C8A#005,全家,：消費滿199+69元,推,這…你把YT reel載下來放在手機當鈴聲都比較好吧w,+0.600,正向,,,
M.1778861808.A.A39#001,7-11,：玉米起司蛋餅/55,推,還好我家7對面就是永和豆漿 這款對我沒有吸引力XD,+0.600,正向,,,
M.1778861808.A.A39#003,7-11,：玉米起司蛋餅/55,推,"個人認為，友善6.5折=36nt,才有80",+0.600,正向,,,
M.1778861808.A.A39#006,7-11,：玉米起司蛋餅/55,推,居然有賣蛋餅,+0.600,正向,,,
M.1778931190.A.0A9#000,萊爾富,"：
泰式奶茶 + 多利多茲 爆脆捲爆蒜濃蝦口味  (特價 39 / 40)",推,泰奶是特大杯嗎？,+0.600,正向,,,
M.1778946836.A.D07#001,萊爾富,"：

官方叫 生乳你個布丁

拜託萊爾富公關你腦子清醒一點

香蕉你個芭樂 19",推,你要罵要捧講話能不能不要這樣繞來繞去的,+0.600,正向,,,
M.1778946836.A.D07#005,萊爾富,"：

官方叫 生乳你個布丁

拜託萊爾富公關你腦子清醒一點

香蕉你個芭樂 19",推,寫在中間沒注意到 看清楚了謝謝,+0.600,正向,,,
M.1778946836.A.D07#010,萊爾富,"：

官方叫 生乳你個布丁

拜託萊爾富公關你腦子清醒一點

香蕉你個芭樂 19",推,這有含酒精哦,+0.600,正向,,,
M.1778946836.A.D07#011,萊爾富,"：

官方叫 生乳你個布丁

拜託萊爾富公關你腦子清醒一點

香蕉你個芭樂 19",推,這幾天跑好幾次連長怎樣都沒看過，APP庫存也只是參考，直接問店員說今天沒進貨,+0.600,正向,,,
M.1779023704.A.C1A#001,7-11,"：

台式炒麵 /89",推,萊爾富的份量真的比其他兩家還多 口味也不輸 但網站做的很爛+1,+0.600,正向,,,
M.1779023704.A.C1A#002,7-11,"：

台式炒麵 /89",推,現在這年代手機到底要多爛才有辦法拍不出一張能看的照片?,+0.600,正向,,,
M.1779023704.A.C1A#007,7-11,"：

台式炒麵 /89",推,沒有app每次都要自己去看有沒有激起打折麻煩,+0.600,正向,,,
M.1779023704.A.C1A#011,7-11,"：

台式炒麵 /89",推,app真的爛,+0.600,正向,,,
M.1779023704.A.C1A#012,7-11,"：

台式炒麵 /89",推,萊真的覺得有想做的感覺了！以同樣光泉豆漿，統一效期最長，十瓶199，全家錢少一點，萊效期短一點，用iPM硬是149，鮮食也便宜但同樣的東西，用不同界面，竟然iPM也變得不能結，真的很神奇！還有這個惜福食堂是不是沒有上網啊？而且貼紙也沒很明顯，否則搭1700真的很有戰鬥力！再來-4有開心卡，我家最近靠iPM存錢包，這萊要不要發行個卡，來讓大家用一用簽到金的產品？其實跟著兩大，加日韓的方式突圍就好，不要搞一些怪怪的東西！,+0.600,正向,,,
M.1779023704.A.C1A#015,7-11,"：

台式炒麵 /89",推,幫PO本文照片https://i.urusai.cc/Kuf4v.jpg,+0.600,正向,,,
M.1779023704.A.C1A#023,7-11,"：

台式炒麵 /89",推,萊的蝦仁是有蝦味的這點有驚艷到,+0.600,正向,,,
M.1779023704.A.C1A#026,7-11,"：

台式炒麵 /89",推,照片怎麼了啦,+0.600,正向,,,
M.1779023704.A.C1A#029,7-11,"：

台式炒麵 /89",推,現在是不是要考慮轉戰萊爾富,+0.600,正向,,,
M.1779023704.A.C1A#034,7-11,"：

台式炒麵 /89",推,萊爾富便宜沒錯 不過我還是會選全家咖啡,+0.600,正向,,,
M.1779023704.A.C1A#035,7-11,"：

台式炒麵 /89",推,據網路傳言是說 換老闆後 現在的老闆會真的去買鮮食來吃 然後反饋,+0.600,正向,,,
M.1779023704.A.C1A#037,7-11,"：

台式炒麵 /89",推,萊爾富乞丐時光是不是不能用app查,+0.600,正向,,,
M.1779078653.A.DB6#000,全家,"： 鮮乳坊 綿乳杯子蛋糕/39
        
(區域型商品請註明 試吃試用品",推,還以為杯子蛋糕裡怎麼還包了紅豆餡跟草莓XD,+0.600,正向,,,
M.1779078653.A.DB6#001,全家,"： 鮮乳坊 綿乳杯子蛋糕/39
        
(區域型商品請註明 試吃試用品",推,混入一顆大福,+0.600,正向,,,
M.1779098572.A.2A7#001,7-11,：檸檬卡士達綜合水果三明治/65$,推,黃桃水蜜桃罐頭很多來自西班牙以前家樂福很多歐洲產的果醬,+0.600,正向,,,
M.1779098572.A.2A7#002,7-11,：檸檬卡士達綜合水果三明治/65$,推,我還是繼續乖乖吃起司三重奏,+0.600,正向,,,
M.1779098572.A.2A7#003,7-11,：檸檬卡士達綜合水果三明治/65$,推,成本有沒有10元的東西賣65,+0.600,正向,,,
M.1779098572.A.2A7#004,7-11,：檸檬卡士達綜合水果三明治/65$,推,笑死  給你10元也要做的出來,+0.600,正向,,,
M.1779098572.A.2A7#007,7-11,：檸檬卡士達綜合水果三明治/65$,推,有本事就自己做啦  話說這成分表太少了吧 484偷工減料 (X),+0.600,正向,,,
M.1779098572.A.2A7#008,7-11,：檸檬卡士達綜合水果三明治/65$,推,如果吃起來罐頭感那就滅火了，太盤,+0.600,正向,,,
M.1779098572.A.2A7#011,7-11,：檸檬卡士達綜合水果三明治/65$,推,看起來有點像罐頭水蜜桃,+0.600,正向,,,
M.1779098572.A.2A7#013,7-11,：檸檬卡士達綜合水果三明治/65$,推,這我吃不太出來有檸檬酸味，但夏天吃算清爽,+0.600,正向,,,
M.1779098572.A.2A7#014,7-11,：檸檬卡士達綜合水果三明治/65$,推,這價格還是罐頭感水果 好滅火...,+0.600,正向,,,
M.1779098572.A.2A7#017,7-11,：檸檬卡士達綜合水果三明治/65$,推,超商本來就是賣方便不是賣便宜的地方好嗎…,+0.600,正向,,,
M.1779189234.A.2DB#001,其他,"：多力多滋爆脆捲/促銷價40元
        
(區域型商品請註明 試吃試用品",推,(′・ω・‵) 沒圖喔,+0.600,正向,,,
M.1779189234.A.2DB#005,其他,"：多力多滋爆脆捲/促銷價40元
        
(區域型商品請註明 試吃試用品",推,期待落空的分數也算上去了吧,+0.600,正向,,,
M.1779189234.A.2DB#007,其他,"：多力多滋爆脆捲/促銷價40元
        
(區域型商品請註明 試吃試用品",推,就一種利用消費者心態的手法而已你看原PO不就以為有新花樣買了嗎？為何而捲就為了這個啊,+0.600,正向,,,
M.1779189234.A.2DB#008,其他,"：多力多滋爆脆捲/促銷價40元
        
(區域型商品請註明 試吃試用品",推,不能只有我吃到,+0.600,正向,,,
M.1779189234.A.2DB#010,其他,"：多力多滋爆脆捲/促銷價40元
        
(區域型商品請註明 試吃試用品",推,我買的48g40元,+0.600,正向,,,
M.1779189234.A.2DB#017,其他,"：多力多滋爆脆捲/促銷價40元
        
(區域型商品請註明 試吃試用品",推,新產品這樣直接變成話匣子低配版,+0.600,正向,,,
M.1779189234.A.2DB#018,其他,"：多力多滋爆脆捲/促銷價40元
        
(區域型商品請註明 試吃試用品",推,這評分也太慘 本來有點心動哈哈,+0.600,正向,,,
M.1779189234.A.2DB#021,其他,"：多力多滋爆脆捲/促銷價40元
        
(區域型商品請註明 試吃試用品",推,第一次看到這麼低的笑死,+0.600,正向,,,
M.1778326901.A.3A0#006,全家,：桃氣奶霜蛋糕/49$,推,謝謝分享～,+0.600,正向,,,
M.1778332077.A.46C#000,全家,無敵家蔥蔥玉子拌麵 / 99,推,麵條感覺很Q~下次會考慮買來吃吃看,+0.600,正向,,,
M.1778332077.A.46C#006,全家,無敵家蔥蔥玉子拌麵 / 99,推,品名寫玉子結果放1/4蛋好意思嗎==,+0.600,正向,,,
M.1778335884.A.62A#002,全家,： 鐵道滷排便當 / $99,推,隔壁買茶葉蛋代替一下滷蛋,+0.600,正向,,,
M.1778335884.A.62A#005,全家,： 鐵道滷排便當 / $99,推,吃過 排骨不柴,+0.600,正向,,,
M.1778398222.A.F21#003,全家,：,推,請問這有沒有咖啡因?,+0.600,正向,,,
M.1778398222.A.F21#004,全家,：,推,印象中應該是沒有咖啡因~如果有看到再幫你確認,+0.600,正向,,,
M.1778498191.A.E41#001,全家,"：牧場直送4.0花生牛奶雪糕 40 優惠券買一送一
        
(區域型商",推,下一篇藍莓可可小吐司請準備,+0.600,正向,,,
M.1778498191.A.E41#003,全家,"：牧場直送4.0花生牛奶雪糕 40 優惠券買一送一
        
(區域型商",推,想知道花生跟牛奶哪個味道比較重,+0.600,正向,,,
M.1778498191.A.E41#008,全家,"：牧場直送4.0花生牛奶雪糕 40 優惠券買一送一
        
(區域型商",推,花生味+1,+0.600,正向,,,
M.1778545603.A.998#000,7-11,"：茶裏王 正山小種/39元
        
(區域型商品請註明 試吃試用品請標",推,聽說產地......,+0.600,正向,,,
M.1778545603.A.998#001,7-11,"：茶裏王 正山小種/39元
        
(區域型商品請註明 試吃試用品請標",推,不是 你正山小種不從中國來要從哪來,+0.600,正向,,,
M.1778545603.A.998#002,7-11,"：茶裏王 正山小種/39元
        
(區域型商品請註明 試吃試用品請標",推,另一款是龍井 可能某些人會覺得是台中龍井吧^^,+0.600,正向,,,
M.1778545603.A.998#006,7-11,"：茶裏王 正山小種/39元
        
(區域型商品請註明 試吃試用品請標",推,主要是價格高又小罐 買不下手,+0.600,正向,,,
M.1778545603.A.998#008,7-11,"：茶裏王 正山小種/39元
        
(區域型商品請註明 試吃試用品請標",推,就中國茶 反正產地有標明就好 口味合不合是後話話說在中國很難買到無糖瓶裝茶 當時都喝農夫山泉比康師傅的好喝很多,+0.600,正向,,,
M.1778545603.A.998#009,7-11,"：茶裏王 正山小種/39元
        
(區域型商品請註明 試吃試用品請標",推,我買了茉莉龍井 可惡 不好喝 很不怎麼樣的無糖茶,+0.600,正向,,,
M.1778545603.A.998#014,7-11,"：茶裏王 正山小種/39元
        
(區域型商品請註明 試吃試用品請標",推,他們遇到中國什麼都能反 但陸劇陸綜卻看得很開心 不會覺得矛盾嗎既然都有人嚐鮮過那就放過它吧,+0.600,正向,,,
M.1778545603.A.998#020,7-11,"：茶裏王 正山小種/39元
        
(區域型商品請註明 試吃試用品請標",推,https://i.mopix.cc/5irugq.jpg,+0.600,正向,,,
M.1778545603.A.998#029,7-11,"：茶裏王 正山小種/39元
        
(區域型商品請註明 試吃試用品請標",推,笑死https://i.mopix.cc/WpPIfC.jpg問ai口味和原po敘述的一樣啊本來沒興趣，早餐就去買來喝喝看,+0.600,正向,,,
M.1778545603.A.998#030,7-11,"：茶裏王 正山小種/39元
        
(區域型商品請註明 試吃試用品請標",推,越看越有興趣，去買來喝看看,+0.600,正向,,,
M.1778545603.A.998#033,7-11,"：茶裏王 正山小種/39元
        
(區域型商品請註明 試吃試用品請標",推,正山小種本來就難喝所以日月潭的紅玉直接輾過去,+0.600,正向,,,
M.1778545603.A.998#034,7-11,"：茶裏王 正山小種/39元
        
(區域型商品請註明 試吃試用品請標",推,龍井很像御茶園之前的小罐綠茶,+0.600,正向,,,
M.1778545603.A.998#036,7-11,"：茶裏王 正山小種/39元
        
(區域型商品請註明 試吃試用品請標",推,之前去福建玩買一包當地武夷山茶葉喝是真的好喝,+0.600,正向,,,
M.1778545603.A.998#039,7-11,"：茶裏王 正山小種/39元
        
(區域型商品請註明 試吃試用品請標",推,為什麼一定要捧中國茶，難喝就難喝，還不讓說,+0.600,正向,,,
M.1778545603.A.998#043,7-11,"：茶裏王 正山小種/39元
        
(區域型商品請註明 試吃試用品請標",推,正山小,+0.600,正向,,,
M.1778545603.A.998#044,7-11,"：茶裏王 正山小種/39元
        
(區域型商品請註明 試吃試用品請標",推,正山小種那個松木煙燻味很看人喝 XD 台灣好像沒人出過這種口味 滿大膽的嘗試,+0.600,正向,,,
M.1778545603.A.998#045,7-11,"：茶裏王 正山小種/39元
        
(區域型商品請註明 試吃試用品請標",推,台灣茶不喝 喝中國茶 ㄏ,+0.600,正向,,,
M.1778545603.A.998#046,7-11,"：茶裏王 正山小種/39元
        
(區域型商品請註明 試吃試用品請標",推,茉莉龍井可能比較適合你,+0.600,正向,,,
M.1778545603.A.998#049,7-11,"：茶裏王 正山小種/39元
        
(區域型商品請註明 試吃試用品請標",推,本來就是正宗原產地的標示，在意的人就避開,+0.600,正向,,,
M.1778545603.A.998#050,7-11,"：茶裏王 正山小種/39元
        
(區域型商品請註明 試吃試用品請標",推,不愛烏梅跟煙燻味，Pass,+0.600,正向,,,
M.1778545603.A.998#051,7-11,"：茶裏王 正山小種/39元
        
(區域型商品請註明 試吃試用品請標",推,尚可 當成無糖的烏梅紅茶(?) 但大陸茶有更好喝的..,+0.600,正向,,,
M.1778545603.A.998#052,7-11,"：茶裏王 正山小種/39元
        
(區域型商品請註明 試吃試用品請標",推,看這整篇有人能解讀成中國茶難喝還不讓說也是頂級理解+扣帽子,+0.600,正向,,,
M.1778545603.A.998#054,7-11,"：茶裏王 正山小種/39元
        
(區域型商品請註明 試吃試用品請標",推,統一中國的飲料其實比其他家都好喝，之前外派除了王老吉外只喝統一的,+0.600,正向,,,
M.1778545603.A.998#057,7-11,"：茶裏王 正山小種/39元
        
(區域型商品請註明 試吃試用品請標",推,反正有揭露產地，要不要喝自己決定，也不用貼標籤很無聊,+0.600,正向,,,
M.1778545603.A.998#060,7-11,"：茶裏王 正山小種/39元
        
(區域型商品請註明 試吃試用品請標",推,沒辦法，有些易燃的一看到關鍵字就容易心態炸裂,+0.600,正向,,,
M.1778545603.A.998#064,7-11,"：茶裏王 正山小種/39元
        
(區域型商品請註明 試吃試用品請標",推,御茶園茶王 原萃冷萃屌打這瓶,+0.600,正向,,,
M.1778545603.A.998#069,7-11,"：茶裏王 正山小種/39元
        
(區域型商品請註明 試吃試用品請標",推,超難喝...當時沒看到是中國產，喝1口後實在難以下嚥，全部倒掉了。,+0.600,正向,,,
M.1778545603.A.998#071,7-11,"：茶裏王 正山小種/39元
        
(區域型商品請註明 試吃試用品請標",推,超難喝 要桂圓味我直接買桂圓茶就好煙燻味這麼重完全沒茶味了茉莉龍井也很水,+0.600,正向,,,
M.1778545603.A.998#072,7-11,"：茶裏王 正山小種/39元
        
(區域型商品請註明 試吃試用品請標",推,那希望統一進一下農夫山泉喔,+0.600,正向,,,
M.1778570182.A.7E1#006,7-11,"：紅豆丹麥吐司
        
(區域型商品請註明 試吃試用品請標示價格0元)",推,目前都還有 算是常駐型產品吧？,+0.600,正向,,,
M.1778591362.A.765#000,7-11,"：
7-11 猋師傅重量級饗宴大大大雞排 / 原價99元 特價66元",推,囤幾片了,+0.600,正向,,,
M.1778591362.A.765#001,7-11,"：
7-11 猋師傅重量級饗宴大大大雞排 / 原價99元 特價66元",推,大大大,+0.600,正向,,,
M.1778591362.A.765#004,7-11,"：
7-11 猋師傅重量級饗宴大大大雞排 / 原價99元 特價66元",推,我也屯一組，後面都買不到這個真的很大片，六十多塊特價很值原價當然是買現炸,+0.600,正向,,,
M.1778591362.A.765#007,7-11,"：
7-11 猋師傅重量級饗宴大大大雞排 / 原價99元 特價66元",推,這東西之前冷凍好像賣69?換個名字,+0.600,正向,,,
M.1778591362.A.765#008,7-11,"：
7-11 猋師傅重量級饗宴大大大雞排 / 原價99元 特價66元",推,05/10日促銷買是3片137元，3片198元誰要買.....,+0.600,正向,,,
M.1778591362.A.765#014,7-11,"：
7-11 猋師傅重量級饗宴大大大雞排 / 原價99元 特價66元",推,沒有氣炸鍋,+0.600,正向,,,
M.1778671237.A.AE3#006,全家,"：
全家 FamilyMart x 大埔鐵板燒 爆炒雞丁飯 / $99",推,"這個飯至少有肉,鐵板麵只有麵還開99元真的很敢",+0.600,正向,,,
M.1778671237.A.AE3#011,全家,"：
全家 FamilyMart x 大埔鐵板燒 爆炒雞丁飯 / $99",推,對~一般燴飯也容易找到重量比狠飽重的,+0.600,正向,,,
M.1778671237.A.AE3#016,全家,"：
全家 FamilyMart x 大埔鐵板燒 爆炒雞丁飯 / $99",推,最還原的部分應該是包裝上的包手,+0.600,正向,,,
M.1778671237.A.AE3#017,全家,"：
全家 FamilyMart x 大埔鐵板燒 爆炒雞丁飯 / $99",推,看起來還行 炒菜感覺有點敷衍,+0.600,正向,,,
M.1778671237.A.AE3#018,全家,"：
全家 FamilyMart x 大埔鐵板燒 爆炒雞丁飯 / $99",推,少了豆芽菜 就是不完整,+0.600,正向,,,
M.1778671651.A.13E#000,7-11,"：港式叉燒油雞雙寶飯 $109

(區域型商品請註明 試吃試用品請標示價格0元)",推,肉量很少，而且有一股奇怪的味道,+0.600,正向,,,
M.1778671651.A.13E#002,7-11,"：港式叉燒油雞雙寶飯 $109

(區域型商品請註明 試吃試用品請標示價格0元)",推,寬粉還沒人評,+0.600,正向,,,
M.1778688997.A.D89#000,全家,"：多力多滋爆脆捲爆蒜濃蝦口味玉米捲
/40元

        
(區域型商品請",推,名稱好長,+0.600,正向,,,
M.1778688997.A.D89#001,全家,"：多力多滋爆脆捲爆蒜濃蝦口味玉米捲
/40元

        
(區域型商品請",推,這罐真的是垃圾食物,+0.600,正向,,,
